Cladosporium cladosporioides,EUSF1037_ITS1F_F06.ab1,gi|1279337831|gb|KY419562.1|,100.00,508,0,0,1,508,6,513,0.0,939
fungal endophyte,EUSF1611_ITS1F_G08.ab1,gi|129562620|gb|EF420017.1|,100.00,619,0,0,1,619,36,654,0.0,1144
Cladosporium cf. ramotenellum,EUSF1187_ITS1F_H01.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
Cladosporium cf. ramotenellum,EUSF1620_ITS1F_H09.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
Biscogniauxia mediterranea,EUSF1019_ITS1F_D04.ab1,gi|686476922|gb|KM216771.1|,97.57,493,7,3,1,490,4,494,0.0,839
fungal endophyte,EUSF0899_ITS1F_D01.ab1,gi|754296155|gb|KP335598.1|,100.00,559,0,0,1,559,1,559,0.0,1033
Capnodiales sp. WQ-2013g,EUSF0738_ITS1F_F04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Nemania serpens,EUSF0981_ITS1F_E11.ab1,gi|721257772|gb|KM215616.1|,100.00,560,0,0,1,560,53,612,0.0,1035
Mycosphaerella coacervata,EUSF0773_ITS1F_A09.ab1,gi|922074306|gb|KP942874.1|,100.00,493,0,0,1,493,43,535,0.0,911
Capnodiales sp. WQ-2013g,EUSF0531_ITS1F_H12.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Capnodiales sp. WQ-2013g,EUSF0764_ITS1F_H07.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Capnodiales sp. WQ-2013g,EUSF0854_ITS1F_D07.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Capnodiales sp. WQ-2013g,EUSF0872_ITS1F_F09.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Capnodiales sp. WQ-2013g,EUSF1071_ITS1F_H10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Mycosphaerellaceae sp. CPC 12304,EUSF1706_ITS1F_E10.ab1,gi|284159116|gb|GU214703.1|,96.57,495,16,1,1,494,2220,2714,0.0,819
Pezizomycetes sp. genotype 20,EUSF1450_ITS1F_A11.ab1,gi|387352028|gb|JQ759166.1|,99.64,562,2,0,1,562,5,566,0.0,1027
fungal sp. ARIZ AZ0811,EUSF0580_ITS1F_E08.ab1,gi|295850780|gb|HM123507.1|,92.41,632,45,3,1,630,7,637,0.0,898
Nemania serpens,EUSF0974_ITS1F_F10.ab1,gi|1194983561|gb|KY367497.1|,100.00,316,0,0,1,316,124,439,5e-163,584
Capnodiales sp. WQ-2013g,EUSF0888_ITS1F_F11.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Cladosporium ramotenellum,EUSF0968_ITS1F_H09.ab1,gi|1153124382|gb|KX674646.1|,100.00,521,0,0,1,521,118,638,0.0,963
Nemania serpens,EUSF0782_ITS1F_B10.ab1,gi|961474777|gb|KU141386.1|,100.00,544,0,0,1,544,55,598,0.0,1005
Sordariomycetes sp.,EUSF1133_ITS1F_A07.ab1,gi|1176705449|gb|KX611007.1|,98.72,545,6,1,1,544,68,612,0.0,966
Nemania serpens,EUSF0760_ITS1F_D07.ab1,gi|961474777|gb|KU141386.1|,100.00,545,0,0,1,545,55,599,0.0,1007
Diaporthe rudis,EUSF0727_ITS1F_C03.ab1,gi|983947170|gb|KR909216.1|,100.00,548,0,0,1,548,29,576,0.0,1013
Coniothyrium sp.,EUSF0896_ITS1F_F12.ab1,gi|1253224867|gb|MG065728.1|,99.09,548,5,0,1,548,8,555,0.0,985
Neofusicoccum australe,EUSF1720_ITS1F_C12.ab1,gi|1279118004|gb|MG547966.1|,100.00,526,0,0,1,526,33,558,0.0,972
Phomopsis sp. JW28-2,EUSF1416_ITS1F_G06.ab1,gi|260909316|gb|GQ906957.1|,100.00,549,0,0,1,549,37,585,0.0,1014
Diaporthe rudis,EUSF0957_ITS1F_B01.ab1,gi|983947170|gb|KR909216.1|,100.00,552,0,0,1,552,32,583,0.0,1020
Cladosporium cf. ramotenellum,EUSF1129_ITS1F_E06.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
fungal endophyte,EUSF0664_ITS1F_B07.ab1,gi|754295899|gb|KP335342.1|,96.00,625,20,5,1,622,8,630,0.0,1011
Cladosporium cf. ramotenellum,EUSF0557_ITS1F_F05.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Penicillium brevicompactum,EUSF0622_ITS1F_H01.ab1,gi|1039673628|emb|LT558911.1|,100.00,554,0,0,1,554,709,1262,0.0,1024
fungal sp.,EUSF1471_ITS1F_G01.ab1,gi|1206858282|gb|MF347766.1|,99.83,578,1,0,1,578,6,583,0.0,1062
Xylaria sp. ICMP 20627,EUSF0752_ITS1F_D06.ab1,gi|909838518|gb|KP689114.1|,99.81,532,1,0,1,532,78,609,0.0,977
Biscogniauxia mediterranea,EUSF1009_ITS1F_B03.ab1,gi|686476922|gb|KM216771.1|,97.97,493,5,3,1,490,4,494,0.0,850
Capnodiales sp. WQ-2013g,EUSF0747_ITS1F_F05.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF0762_ITS1F_F07.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF1631_ITS1F_C11.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Nemania maritima,EUSF1687_ITS1F_G12.ab1,gi|1147168949|gb|KY610414.1|,100.00,559,0,0,5,563,1,559,0.0,1033
Capnodiales sp. WQ-2013g,EUSF0755_ITS1F_G06.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Biscogniauxia mediterranea,EUSF0774_ITS1F_B09.ab1,gi|686476922|gb|KM216771.1|,97.09,550,6,4,1,542,4,551,0.0,918
Pezicula melanigena,EUSF0710_ITS1F_B01.ab1,gi|1060717049|gb|KU743952.1|,99.80,512,0,1,1,511,45,556,0.0,939
Nemania serpens,EUSF0992_ITS1F_A01.ab1,gi|387354242|gb|JQ761380.1|,100.00,545,0,0,1,545,8,552,0.0,1007
Capnodiales sp. WQ-2013g,EUSF0804_ITS1F_B01.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0863_ITS1F_E08.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Neofusicoccum australe,EUSF0770_ITS1F_F08.ab1,gi|1279118004|gb|MG547966.1|,100.00,524,0,0,1,524,33,556,0.0,968
fungal endophyte,EUSF0589_ITS1F_F09.ab1,gi|129562620|gb|EF420017.1|,100.00,620,0,0,1,620,36,655,0.0,1146
Capnodiales sp. WQ-2013g,EUSF0743_ITS1F_C05.ab1,gi|1126364292|dbj|LC121129.1|,100.00,479,0,0,1,479,21,499,0.0,885
Nigrospora oryzae,EUSF0967_ITS1F_G09.ab1,gi|953835214|gb|KT192353.1|,100.00,527,0,0,1,527,29,555,0.0,974
Phomopsis sp. P1,EUSF1448_ITS1F_G10.ab1,gi|1317807348|dbj|LC171686.1|,98.73,551,5,2,1,551,57,605,0.0,977
Sordariomycetes sp.,EUSF1708_ITS1F_G10.ab1,gi|929999374|gb|KP991990.1|,98.54,547,8,0,6,552,1,547,0.0,968
Preussia australis,EUSF0971_ITS1F_C10.ab1,gi|1229787433|gb|KX710240.1|,99.43,529,1,2,1,529,8,534,0.0,959
Cladosporium cf. ramotenellum,EUSF0548_ITS1F_E04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF0811_ITS1F_A02.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1149_ITS1F_A09.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1154_ITS1F_F09.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1165_ITS1F_A11.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
fungal endophyte,EUSF1526_ITS1F_B03.ab1,gi|754296155|gb|KP335598.1|,100.00,557,0,0,1,557,1,557,0.0,1029
Sordariomycetes sp. genotype 32,EUSF1549_ITS1F_A06.ab1,gi|387351808|gb|JQ758946.1|,100.00,533,0,0,1,533,8,540,0.0,985
Cladosporium allicinum,EUSF1704_ITS1F_C10.ab1,gi|1269187260|gb|MG250412.1|,100.00,510,0,0,1,510,67,576,0.0,942
Penicillium glabrum,EUSF1179_ITS1F_G12.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Nemania serpens,EUSF0708_ITS1F_F12.ab1,gi|11967306|gb|AF201707.1|AF201707,99.63,541,1,1,1,540,45,585,0.0,987
fungal sp. MUT 2828,EUSF1602_ITS1F_F07.ab1,gi|723218889|gb|KF993429.1|,100.00,539,0,0,1,539,20,558,0.0,996
Cladosporium pseudocladosporioides,EUSF0846_ITS1F_D06.ab1,gi|1269187261|gb|MG250413.1|,100.00,515,0,0,1,515,67,581,0.0,952
Capnodiales sp. WQ-2013g,EUSF0734_ITS1F_B04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF0740_ITS1F_H04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Penicillium compactum,EUSF1148_ITS1F_H08.ab1,gi|1117142843|ref|NR_144844.1|,100.00,536,0,0,1,536,31,566,0.0,990
Xylaria sp. ICMP 20627,EUSF1075_ITS1F_D11.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Capnodiales sp. WQ-2013g,EUSF0878_ITS1F_D10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
fungal sp. ARIZ AZ0335,EUSF0653_ITS1F_G05.ab1,gi|295850350|gb|HM123077.1|,99.49,594,2,1,1,593,7,600,0.0,1079
fungal sp. ARIZ AZ0335,EUSF0661_ITS1F_G06.ab1,gi|295850350|gb|HM123077.1|,99.83,594,0,1,1,593,7,600,0.0,1090
Xylaria sp. ICMP 20627,EUSF0904_ITS1F_H01.ab1,gi|909838518|gb|KP689114.1|,99.82,545,1,0,1,545,67,611,0.0,1002
fungal sp.,EUSF1083_ITS1F_D12.ab1,gi|1206858282|gb|MF347766.1|,99.82,570,1,0,1,570,14,583,0.0,1048
Biscogniauxia mediterranea,EUSF1003_ITS1F_D02.ab1,gi|686476922|gb|KM216771.1|,98.00,549,6,3,1,546,4,550,0.0,948
fungal sp. ARIZ AZ0335,EUSF1118_ITS1F_B05.ab1,gi|295850350|gb|HM123077.1|,98.99,597,0,2,1,596,7,598,0.0,1064
Nemania serpens,EUSF1701_ITS1F_H09.ab1,gi|721257772|gb|KM215616.1|,100.00,547,0,0,1,547,53,599,0.0,1011
fungal endophyte,EUSF0620_ITS1F_F01.ab1,gi|754295899|gb|KP335342.1|,96.00,625,20,5,1,622,8,630,0.0,1011
Capnodiales sp. WQ-2013g,EUSF0864_ITS1F_F08.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Nemania serpens,EUSF0623_ITS1F_A02.ab1,gi|295850628|gb|HM123355.1|,99.27,548,4,0,1,548,6,553,0.0,994
Sordariomycetes sp. genotype 88,EUSF0984_ITS1F_H11.ab1,gi|1103850330|gb|KX909161.1|,100.00,549,0,0,1,549,8,556,0.0,1014
Geopyxis carbonaria,EUSF0991_ITS1F_G12.ab1,gi|1304518005|gb|MG663262.1|,100.00,551,0,0,1,551,62,612,0.0,1018
Biscogniauxia mediterranea,EUSF0706_ITS1F_D12.ab1,gi|686476922|gb|KM216771.1|,97.66,556,7,4,1,552,4,557,0.0,950
Cladosporium cf. ramotenellum,EUSF1125_ITS1F_A06.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1138_ITS1F_F07.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1147_ITS1F_G08.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
fungal sp. NLR-2013,EUSF0823_ITS1F_E03.ab1,gi|528749510|gb|KC867932.1|,100.00,507,0,0,1,507,23,529,0.0,937
Cladosporium cf. ramotenellum,EUSF1031_ITS1F_H05.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1132_ITS1F_H06.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1135_ITS1F_C07.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1395_ITS1F_B04.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
fungal sp. NLR-2013,EUSF0671_ITS1F_A08.ab1,gi|528749510|gb|KC867932.1|,100.00,508,0,0,1,508,23,530,0.0,939
fungal sp. NLR-2013,EUSF0825_ITS1F_G03.ab1,gi|528749510|gb|KC867932.1|,100.00,508,0,0,1,508,23,530,0.0,939
Penicillium sp.,EUSF1697_ITS1F_D09.ab1,gi|1234117684|gb|MF683449.1|,100.00,534,0,0,1,534,57,590,0.0,987
Cladosporium cf. ramotenellum,EUSF1196_ITS1F_A03.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
fungal sp. shylm112,EUSF1218_ITS1F_G05.ab1,gi|300915795|gb|HM208745.1|,93.44,488,26,6,1,484,30,515,0.0,719
Penicillium glabrum,EUSF1168_ITS1F_D11.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1177_ITS1F_E12.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
Penicillium glabrum,EUSF1178_ITS1F_F12.ab1,gi|1159180477|gb|KY684280.1|,100.00,536,0,0,1,536,16,551,0.0,990
fungal endophyte,EUSF0732_ITS1F_H03.ab1,gi|909627828|gb|KT203145.1|,100.00,537,0,0,1,537,16,552,0.0,992
Penicillium glabrum,EUSF1169_ITS1F_E11.ab1,gi|1159180477|gb|KY684280.1|,100.00,537,0,0,1,537,15,551,0.0,992
Pezizomycetes sp. 11193,EUSF1440_ITS1F_G09.ab1,gi|239948783|gb|GQ153149.1|,100.00,537,0,0,1,537,38,574,0.0,992
Cladosporium cladosporioides,EUSF0871_ITS1F_E09.ab1,gi|1173125830|gb|KY039310.1|,99.81,513,1,0,1,513,12,524,0.0,942
fungal sp. MUT 2828,EUSF0722_ITS1F_F02.ab1,gi|723218889|gb|KF993429.1|,100.00,539,0,0,1,539,20,558,0.0,996
Capnodiales sp. WQ-2013g,EUSF0723_ITS1F_G02.ab1,gi|1126364292|dbj|LC121129.1|,100.00,488,0,0,1,488,10,497,0.0,902
fungal sp. ARIZ AZ0335,EUSF0546_ITS1F_C04.ab1,gi|295850350|gb|HM123077.1|,99.83,592,0,1,1,591,7,598,0.0,1086
Sordariomycetes sp. genotype 88,EUSF0894_ITS1F_D12.ab1,gi|1103850330|gb|KX909161.1|,100.00,540,0,0,1,540,8,547,0.0,998
Preussia australis,EUSF1420_ITS1F_C07.ab1,gi|1229787433|gb|KX710240.1|,99.81,515,1,0,1,515,8,522,0.0,946
Stemphylium vesicarium,EUSF1678_ITS1F_F11.ab1,gi|1253224941|gb|MG065802.1|,100.00,515,0,0,1,515,28,542,0.0,952
Capnodiales sp. WQ-2013g,EUSF0739_ITS1F_G04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Mycosphaerella coacervata,EUSF1061_ITS1F_F09.ab1,gi|922074306|gb|KP942874.1|,100.00,493,0,0,1,493,43,535,0.0,911
Nemania serpens,EUSF1058_ITS1F_C09.ab1,gi|961474777|gb|KU141386.1|,100.00,545,0,0,1,545,54,598,0.0,1007
Capnodiales sp. WQ-2013g,EUSF0571_ITS1F_D07.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Diaporthe rudis,EUSF0721_ITS1F_E02.ab1,gi|983947170|gb|KR909216.1|,100.00,546,0,0,1,546,32,577,0.0,1009
Capnodiales sp. WQ-2013g,EUSF0870_ITS1F_D09.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Mycosphaerella sp. GSM5_3_4,EUSF0876_ITS1F_B10.ab1,gi|583952023|gb|KF128849.1|,100.00,496,0,0,1,496,36,531,0.0,917
Biscogniauxia mediterranea,EUSF1105_ITS1F_E03.ab1,gi|686476922|gb|KM216771.1|,97.80,499,6,3,1,496,4,500,0.0,856
Pezizomycetes sp. DC2065,EUSF1702_ITS1F_A10.ab1,gi|239948642|gb|GQ153008.1|,99.13,575,1,1,1,575,11,581,0.0,1031
Capnodiales sp. WQ-2013g,EUSF0527_ITS1F_E02.ab1,gi|1126364292|dbj|LC121129.1|,100.00,497,0,0,1,497,6,502,0.0,918
Neofusicoccum australe,EUSF1310_ITS1F_D05.ab1,gi|1279118004|gb|MG547966.1|,100.00,524,0,0,1,524,33,556,0.0,968
Stemphylium vesicarium,EUSF1685_ITS1F_E12.ab1,gi|1253224941|gb|MG065802.1|,100.00,524,0,0,1,524,19,542,0.0,968
Capnodiales sp. WQ-2013g,EUSF0807_ITS1F_E01.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0860_ITS1F_B08.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0895_ITS1F_E12.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Nemania serpens,EUSF0987_ITS1F_C12.ab1,gi|11967306|gb|AF201707.1|AF201707,99.63,541,1,1,1,540,45,585,0.0,987
Biscogniauxia mediterranea,EUSF1374_ITS1F_E01.ab1,gi|686476922|gb|KM216771.1|,97.84,556,6,4,1,552,4,557,0.0,955
Cladosporium limoniforme,EUSF1591_ITS1F_C06.ab1,gi|1246351631|gb|KY781784.1|,100.00,500,0,0,1,500,49,548,0.0,924
Diaporthales sp. CHTAF8,EUSF0632_ITS1F_B03.ab1,gi|333454411|gb|JF773621.1|,99.46,553,0,1,1,553,39,588,0.0,1002
Cladosporium sp.,EUSF1684_ITS1F_D12.ab1,gi|1314929436|gb|MG686513.1|,100.00,477,0,0,1,477,35,511,0.0,881
Diaporthe rudis,EUSF0964_ITS1F_D09.ab1,gi|1209331120|gb|KY011889.1|,98.74,557,5,2,1,557,12,566,0.0,989
fungal endophyte,EUSF0908_ITS1F_D02.ab1,gi|754296155|gb|KP335598.1|,100.00,559,0,0,1,559,1,559,0.0,1033
Cladosporium cf. ramotenellum,EUSF1098_ITS1F_F02.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1537_ITS1F_E04.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Cladosporium cf. ramotenellum,EUSF1605_ITS1F_A08.ab1,gi|1246351628|gb|KY781778.1|,100.00,506,0,0,1,506,41,546,0.0,935
Biscogniauxia mediterranea,EUSF0988_ITS1F_D12.ab1,gi|686476922|gb|KM216771.1|,97.87,564,6,4,1,560,4,565,0.0,970
Cladosporium cf. ramotenellum,EUSF1134_ITS1F_B07.ab1,gi|1246351628|gb|KY781778.1|,99.80,507,1,0,1,507,41,547,0.0,931
Cladosporium cf. ramotenellum,EUSF1153_ITS1F_E09.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1162_ITS1F_F10.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1175_ITS1F_C12.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Cladosporium cf. ramotenellum,EUSF1186_ITS1F_G01.ab1,gi|1246351628|gb|KY781778.1|,100.00,507,0,0,1,507,41,547,0.0,937
Biscogniauxia mediterranea,EUSF0990_ITS1F_F12.ab1,gi|686476922|gb|KM216771.1|,98.40,564,4,3,1,561,4,565,0.0,987
Cladosporium cladosporioides,EUSF1531_ITS1F_G03.ab1,gi|1279337831|gb|KY419562.1|,100.00,508,0,0,1,508,6,513,0.0,939
Penicillium glabrum,EUSF1170_ITS1F_F11.ab1,gi|1159180477|gb|KY684280.1|,100.00,535,0,0,1,535,16,550,0.0,989
Diaporthe rudis,EUSF0934_ITS1F_F05.ab1,gi|983947170|gb|KR909216.1|,99.82,563,0,1,1,562,29,591,0.0,1033
Cladosporium cf. ramotenellum,EUSF0818_ITS1F_H02.ab1,gi|1246351628|gb|KY781778.1|,100.00,509,0,0,1,509,41,549,0.0,941
fungal sp. NLR-2013,EUSF0866_ITS1F_H08.ab1,gi|528749417|gb|KC867839.1|,99.80,510,0,1,1,509,15,524,0.0,935
Stemphylium sp.,EUSF1249_ITS1F_F09.ab1,gi|1253224936|gb|MG065797.1|,100.00,536,0,0,1,536,8,543,0.0,990
Cladosporium limoniforme,EUSF0612_ITS1F_E12.ab1,gi|1246351631|gb|KY781784.1|,100.00,510,0,0,1,510,40,549,0.0,942
fungal endophyte,EUSF1532_ITS1F_H03.ab1,gi|129562620|gb|EF420017.1|,100.00,619,0,0,1,619,36,654,0.0,1144
Cladosporium cf. ramotenellum,EUSF1198_ITS1F_C03.ab1,gi|1246351628|gb|KY781778.1|,100.00,512,0,0,1,512,41,552,0.0,946
Stemphylium globuliferum,EUSF0729_ITS1F_E03.ab1,gi|1248840971|gb|MG020726.1|,99.44,540,2,1,1,539,4,543,0.0,979
Stemphylium vesicarium,EUSF0836_ITS1F_B05.ab1,gi|1253224941|gb|MG065802.1|,100.00,540,0,0,1,540,8,547,0.0,998
Cladosporium cladosporioides,EUSF1203_ITS1F_H03.ab1,gi|1173125830|gb|KY039310.1|,100.00,513,0,0,1,513,12,524,0.0,948
Penicillium compactum,EUSF1144_ITS1F_D08.ab1,gi|1117142843|ref|NR_144844.1|,100.00,536,0,0,1,536,31,566,0.0,990
Creosphaeria sassafras,EUSF1626_ITS1F_F10.ab1,gi|1147168946|gb|KY610411.1|,100.00,542,0,0,1,542,53,594,0.0,1002
Xylaria sp. ICMP 20627,EUSF0600_ITS1F_A11.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Xylaria sp. ICMP 20627,EUSF0611_ITS1F_D12.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Xylaria sp. ICMP 20627,EUSF1128_ITS1F_D06.ab1,gi|909838518|gb|KP689114.1|,99.82,543,1,0,1,543,67,609,0.0,998
Daldinia loculata,EUSF1686_ITS1F_F12.ab1,gi|721257968|gb|KM215641.1|,98.90,544,1,5,1,543,43,582,0.0,966
Pezizomycetes sp. genotype 36,EUSF0898_ITS1F_B01.ab1,gi|1103850243|gb|KX909074.1|,100.00,571,0,0,1,571,10,580,0.0,1055
Sordariomycetes sp. genotype 926 JMUR-2014,EUSF0766_ITS1F_B08.ab1,gi|659362575|gb|KJ508280.1|,100.00,544,0,0,1,544,1,544,0.0,1005
Devriesia fraseriae,EUSF1613_ITS1F_A09.ab1,gi|1124120568|ref|NR_144961.1|,97.70,521,3,9,1,517,61,576,0.0,887
Ramularia sp. SIRV-2014b,EUSF0613_ITS1F_F12.ab1,gi|610723276|gb|KJ504778.1|,100.00,490,0,0,1,490,174,663,0.0,905
Biscogniauxia mediterranea,EUSF0998_ITS1F_G01.ab1,gi|686476922|gb|KM216771.1|,97.63,549,7,4,1,545,4,550,0.0,937
Capnodiales sp. WQ-2013g,EUSF0736_ITS1F_D04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF0737_ITS1F_E04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Capnodiales sp. WQ-2013g,EUSF0761_ITS1F_E07.ab1,gi|1126364292|dbj|LC121129.1|,100.00,492,0,0,1,492,6,497,0.0,909
Diaporthe rudis,EUSF0700_ITS1F_F11.ab1,gi|983947170|gb|KR909216.1|,100.00,548,0,0,1,548,32,579,0.0,1013
Phomopsis sp. RH32,EUSF1084_ITS1F_E12.ab1,gi|1317807372|dbj|LC171710.1|,100.00,548,0,0,1,548,39,586,0.0,1013
Capnodiales sp. WQ-2013g,EUSF0828_ITS1F_B04.ab1,gi|1126364292|dbj|LC121129.1|,100.00,494,0,0,1,494,6,499,0.0,913
Diaporthe foeniculina,EUSF0673_ITS1F_C08.ab1,gi|451789465|gb|KC145914.1|,99.82,549,1,0,1,549,72,620,0.0,1009
Diaporthe rudis,EUSF0728_ITS1F_D03.ab1,gi|983947170|gb|KR909216.1|,100.00,549,0,0,1,549,29,577,0.0,1014
Xylaria sp. ICMP 20627,EUSF1371_ITS1F_B01.ab1,gi|909838518|gb|KP689114.1|,99.82,549,1,0,1,549,67,615,0.0,1009
Diaporthe rudis,EUSF0875_ITS1F_A10.ab1,gi|1209331120|gb|KY011889.1|,100.00,550,0,0,1,550,12,561,0.0,1016
Diaporthe rudis,EUSF0868_ITS1F_B09.ab1,gi|983947170|gb|KR909216.1|,100.00,551,0,0,1,551,29,579,0.0,1018
fungal sp.,EUSF0584_ITS1F_A09.ab1,gi|1206858282|gb|MF347766.1|,99.83,579,1,0,1,579,5,583,0.0,1064
Neofusicoccum australe,EUSF1377_ITS1F_H01.ab1,gi|1279118004|gb|MG547966.1|,100.00,524,0,0,1,524,33,556,0.0,968
Colletotrichum boninense,EUSF0676_ITS1F_F08.ab1,gi|1004170007|gb|KR534738.1|,99.46,553,3,0,1,553,32,584,0.0,1005
Stemphylium vesicarium,EUSF0839_ITS1F_E05.ab1,gi|1253224938|gb|MG065799.1|,100.00,553,0,0,1,553,8,560,0.0,1022
Capnodiales sp. WQ-2013g,EUSF0599_ITS1F_H10.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0865_ITS1F_G08.ab1,gi|1126364292|dbj|LC121129.1|,100.00,498,0,0,1,498,6,503,0.0,920
Capnodiales sp. WQ-2013g,EUSF0867_ITS1F_A09.ab1,gi|1126364292|dbj|LC121129.1|,100.00,499,0,0,1,499,6,504,0.0,922
Penicillium sp. LW-2016c,EUSF0887_ITS1F_E11.ab1,gi|1117142865|ref|NR_144866.1|,99.28,558,3,1,1,558,125,681,0.0,1007
